,Unnamed: 0,datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,solar_y
328,328,14/01/2017 16:00,0.382,0.244,246.72,1.8,0,1,0.0,0.0
329,329,14/01/2017 17:00,0.694,0.066,245.43,2.8,0,0,0.0,0.0
330,330,14/01/2017 18:00,0.948,0.05,243.19,3.8,0,0,0.0,0.0
331,331,14/01/2017 19:00,1.736,0.068,239.49,7.2,0,0,0.0,0.0
332,332,14/01/2017 20:00,1.89,0.054,243,7.8,0,2,18.0,0.0
333,333,14/01/2017 21:00,1.854,0.16,239.13,7.8,0,0,0.0,0.0
334,334,14/01/2017 22:00,2.054,0.122,241.59,8.4,1,0,18.0,0.0
335,335,14/01/2017 23:00,0.214,0,244.02,0.8,0,0,0.0,0.0
336,336,15/01/2017 00:00,0.222,0,248.28,0.8,0,0,0.0,0.0
337,337,15/01/2017 01:00,0.356,0.19,244.58,1.6,0,2,0.0,0.0
338,338,15/01/2017 02:00,0.326,0.082,245.82,1.4,0,0,0.0,0.0
339,339,15/01/2017 03:00,0.314,0.094,243.95,1.4,0,0,0.0,0.0
340,340,15/01/2017 04:00,0.292,0.066,245,1.2,0,0,0.0,0.0
341,341,15/01/2017 05:00,0.22,0,244.52,0.8,0,0,0.0,0.0
342,342,15/01/2017 06:00,0.22,0,246.2,0.8,0,0,0.0,0.0
343,343,15/01/2017 07:00,0.594,0,241.6,2.4,0,0,0.0,0.0
344,344,15/01/2017 08:00,2.548,0.146,237.52,10.8,0,0,17.0,0.0
345,345,15/01/2017 09:00,1.396,0.074,243.19,5.6,0,0,18.0,0.0
346,346,15/01/2017 10:00,1.34,0.056,240.45,5.4,0,1,17.0,0.0
347,347,15/01/2017 11:00,1.328,0,239.19,5.4,0,0,17.0,0.0
348,348,15/01/2017 12:00,1.272,0.062,240.74,5.2,0,0,18.0,0.0
349,349,15/01/2017 13:00,1.288,0.06,242.27,5.2,0,0,18.0,0.0
350,350,15/01/2017 14:00,0.316,0.09,243.73,1.4,0,0,0.0,0.0
351,351,15/01/2017 15:00,0.404,0.23,246.38,1.8,0,0,0.0,0.0
352,352,15/01/2017 16:00,0.21,0,247,0.8,0,0,0.0,0.0
353,353,15/01/2017 17:00,0.21,0.048,242.86,0.8,0,0,0.0,0.0
354,354,15/01/2017 18:00,0.542,0.054,242.71,2.2,0,0,0.0,0.0
355,355,15/01/2017 19:00,3.73,0.088,236.26,15.8,37,1,0.0,0.0
356,356,15/01/2017 20:00,1.926,0.258,240.05,8,1,0,17.0,0.0
357,357,15/01/2017 21:00,3.134,0.056,242.66,12.8,1,0,18.0,0.0
358,358,15/01/2017 22:00,4.386,0,238.65,18.4,38,0,0.0,0.0
359,359,15/01/2017 23:00,0.36,0,248.76,1.6,0,0,0.0,0.0
360,360,16/01/2017 00:00,0.452,0.106,247.39,2,0,0,0.0,0.0
361,361,16/01/2017 01:00,0.368,0.096,244.14,1.6,0,0,0.0,0.0
362,362,16/01/2017 02:00,0.268,0,246.05,1.2,0,0,0.0,0.0
363,363,16/01/2017 03:00,0.342,0.066,244.76,1.4,0,0,0.0,0.0
364,364,16/01/2017 04:00,0.348,0.084,244.56,1.4,0,1,0.0,0.0
365,365,16/01/2017 05:00,0.272,0,245.84,1.2,0,0,0.0,0.0
366,366,16/01/2017 06:00,0.27,0,244.4,1.2,0,0,0.0,0.0
367,367,16/01/2017 07:00,2.114,0.12,242.97,8.6,0,0,18.0,0.0
368,368,16/01/2017 08:00,2.254,0.196,238.63,9.4,0,0,17.0,0.0
369,369,16/01/2017 09:00,1.418,0.046,242.76,5.8,0,0,18.0,0.0
370,370,16/01/2017 10:00,1.36,0.056,244.09,5.6,0,0,19.0,0.0
371,371,16/01/2017 11:00,1.32,0.062,240.21,5.4,0,0,17.0,0.0
372,372,16/01/2017 12:00,0.258,0.046,243.03,1.2,0,0,0.0,0.0
373,373,16/01/2017 13:00,0.432,0.21,242.14,2,0,1,0.0,0.0
374,374,16/01/2017 14:00,0.434,0.202,244.77,2,0,0,0.0,0.0
375,375,16/01/2017 15:00,2.342,0.14,246.17,10.2,0,0,18.0,122.5
376,376,16/01/2017 16:00,1.554,0.056,245.64,6.2,0,0,18.0,0.0
377,377,16/01/2017 17:00,2.894,0.184,240.8,12,0,1,18.0,0.0
378,378,16/01/2017 18:00,5.198,0.27,235.1,22,37,0,17.0,0.0
379,379,16/01/2017 19:00,2.558,0.07,239.99,10.6,0,0,18.0,0.0
380,380,16/01/2017 20:00,7.848,0.34,234.99,33.4,38,35,17.0,0.0
381,381,16/01/2017 21:00,4.706,0.438,240.35,20.2,27,5,18.0,0.0
382,382,16/01/2017 22:00,3.354,0.246,239.87,14,1,0,18.0,0.0
383,383,16/01/2017 23:00,2.79,0,243.18,11.4,1,0,18.0,0.0
384,384,17/01/2017 00:00,2.292,0.098,244.67,9.4,1,0,19.0,0.0
385,385,17/01/2017 01:00,1.506,0.206,241.57,6.2,0,1,0.0,0.0
386,386,17/01/2017 02:00,1.374,0,245.14,5.6,0,0,0.0,0.0
387,387,17/01/2017 03:00,1.356,0.048,243.29,5.6,0,0,0.0,0.0
388,388,17/01/2017 04:00,1.44,0,243.04,5.8,0,0,0.0,0.0
389,389,17/01/2017 05:00,1.426,0.07,245.7,5.8,0,2,0.0,0.0
390,390,17/01/2017 06:00,2.426,0.07,243.19,10,0,0,18.0,0.0
391,391,17/01/2017 07:00,2.304,0,242.68,9.4,0,0,0.0,0.0
392,392,17/01/2017 08:00,3.594,0.122,238.88,15,0,0,17.0,0.0
393,393,17/01/2017 09:00,2.714,0.058,245.27,11,0,2,19.0,0.0
394,394,17/01/2017 10:00,2.49,0,239.71,10.4,0,2,17.0,0.0
395,395,17/01/2017 11:00,1.504,0.16,238.22,6.2,0,0,0.0,0.0
396,396,17/01/2017 12:00,2.03,0.224,238.22,8.4,0,0,17.0,0.0
397,397,17/01/2017 13:00,1.524,0.144,246.41,6.2,0,2,18.0,0.0
398,398,17/01/2017 14:00,1.476,0.05,241.64,6,1,0,18.0,0.0
399,399,17/01/2017 15:00,3.852,0.07,242.88,15.8,39,0,18.0,32.3334
400,400,17/01/2017 16:00,0.468,0.206,246.56,2.2,0,0,0.0,0.0
401,401,17/01/2017 17:00,2.384,0.146,240.68,10,0,20,0.0,0.0
402,402,17/01/2017 18:00,2.344,0,237.82,9.8,0,0,18.0,0.0
403,403,17/01/2017 19:00,2.996,0.328,236.37,12.6,0,0,17.0,0.0
404,404,17/01/2017 20:00,2.39,0.116,238.01,10,0,0,18.0,0.0
405,405,17/01/2017 21:00,3.102,0.286,238.12,13,0,2,17.0,0.0
406,406,17/01/2017 22:00,2.754,0,234.98,11.8,0,1,17.0,0.0
407,407,17/01/2017 23:00,2.232,0.064,244.67,9,0,0,19.0,0.0
408,408,18/01/2017 00:00,1.488,0.07,246.12,6,0,1,18.0,0.0
409,409,18/01/2017 01:00,0.478,0.3,243.74,2.2,0,1,0.0,0.0
410,410,18/01/2017 02:00,0.512,0.068,246.27,2.2,0,0,0.0,0.0
411,411,18/01/2017 03:00,0.214,0.064,245.06,1,0,0,0.0,0.0
412,412,18/01/2017 04:00,0.214,0.064,245.56,0.8,0,0,0.0,0.0
413,413,18/01/2017 05:00,0.314,0.074,247.25,1.4,0,1,0.0,0.0
414,414,18/01/2017 06:00,0.322,0.078,246.46,1.4,0,0,0.0,0.0
415,415,18/01/2017 07:00,0.318,0.072,245.55,1.2,0,0,0.0,0.0
416,416,18/01/2017 08:00,1.738,0.074,243.07,7.2,0,0,18.0,0.0
417,417,18/01/2017 09:00,1.048,0.156,243.06,4.4,0,2,0.0,0.0
418,418,18/01/2017 10:00,2.772,0,239.97,11.8,0,24,0.0,0.0
419,419,18/01/2017 11:00,2.828,0,238.18,13,20,0,0.0,0.0
420,420,18/01/2017 12:00,2.92,0.54,236.33,12.6,1,1,18.0,0.0
421,421,18/01/2017 13:00,1.69,0.068,243.01,7,0,0,18.0,0.0
422,422,18/01/2017 14:00,4.566,0.066,243.65,18.8,39,0,18.0,0.0
423,423,18/01/2017 15:00,5.122,0.308,241.91,21.2,1,37,18.0,0.0
424,424,18/01/2017 16:00,2.948,0.36,244.69,12,0,1,18.0,0.0
425,425,18/01/2017 17:00,2.728,0,240.96,11.4,0,0,17.0,0.0
426,426,18/01/2017 18:00,2.598,0,241.09,10.8,0,0,0.0,0.0
427,427,18/01/2017 19:00,4.946,0.382,235.44,21.4,13,1,17.0,0.0
428,428,18/01/2017 20:00,6.23,0.232,232.37,26.8,0,37,17.0,0.0
429,429,18/01/2017 21:00,5.236,0.068,239.99,21.8,1,37,17.0,0.0
430,430,18/01/2017 22:00,2.706,0.058,238.73,11.2,1,0,17.0,0.0
431,431,18/01/2017 23:00,1.81,0.178,244.15,7.4,0,0,19.0,0.0
432,432,19/01/2017 00:00,1.552,0.182,243.5,6.4,0,1,19.0,0.0
433,433,19/01/2017 01:00,0.252,0,244.73,1,0,1,0.0,0.0
434,434,19/01/2017 02:00,0.254,0,246.83,1,0,0,0.0,0.0
435,435,19/01/2017 03:00,0.322,0.072,246.97,1.4,0,0,0.0,0.0
436,436,19/01/2017 04:00,0.35,0.1,245.86,1.4,0,0,0.0,0.0
437,437,19/01/2017 05:00,0.336,0.094,244.95,1.4,0,0,0.0,0.0
438,438,19/01/2017 06:00,0.24,0,247.25,1,0,0,0.0,0.0
439,439,19/01/2017 07:00,1.768,0.058,240.29,7.4,0,0,18.0,0.0
440,440,19/01/2017 08:00,2.66,0,237.29,11.2,0,0,17.0,0.0
441,441,19/01/2017 09:00,1.344,0.056,240.46,5.6,0,0,18.0,0.0
442,442,19/01/2017 10:00,1.398,0.09,242,5.8,0,0,18.0,0.0
443,443,19/01/2017 11:00,1.458,0.21,241.06,6,0,1,17.0,0.0
444,444,19/01/2017 12:00,1.29,0,241.06,5.2,0,0,18.0,0.0
445,445,19/01/2017 13:00,1.362,0.06,241.06,5.6,0,0,18.0,0.0
446,446,19/01/2017 14:00,1.326,0,244.09,5.4,0,0,18.0,0.0
447,447,19/01/2017 15:00,0.228,0,246.11,1,0,0,0.0,58.0
448,448,19/01/2017 16:00,0.3,0.1,244.67,1.2,0,1,0.0,2.3333
449,449,19/01/2017 17:00,0.346,0.1,242.23,1.6,0,0,0.0,0.0
450,450,19/01/2017 18:00,0.622,0.166,241.45,2.6,0,0,0.0,0.0
451,451,19/01/2017 19:00,1.662,0.076,238.14,7,0,0,0.0,0.0
452,452,19/01/2017 20:00,1.282,0,241.69,5.2,0,0,0.0,0.0
453,453,19/01/2017 21:00,3.184,0.28,239.11,13.2,1,1,17.0,0.0
454,454,19/01/2017 22:00,4.406,0.05,236.86,18.6,38,0,0.0,0.0
455,455,19/01/2017 23:00,0.264,0.062,245.9,1.2,0,0,0.0,0.0
456,456,20/01/2017 00:00,0.45,0.19,247.04,2,0,0,0.0,0.0
457,457,20/01/2017 01:00,0.394,0.194,247.11,1.8,0,0,0.0,0.0
458,458,20/01/2017 02:00,0.304,0.07,246.42,1.2,0,2,0.0,0.0
459,459,20/01/2017 03:00,0.218,0.058,246.59,1,0,0,0.0,0.0
460,460,20/01/2017 04:00,0.216,0.06,245.57,0.8,0,0,0.0,0.0
461,461,20/01/2017 05:00,0.214,0.06,244.71,0.8,0,0,0.0,0.0
462,462,20/01/2017 06:00,0.224,0.056,248.13,1,0,0,0.0,0.0
463,463,20/01/2017 07:00,2.192,0.238,242.12,9,0,0,18.0,0.0
464,464,20/01/2017 08:00,2.324,0.188,238.76,9.6,0,0,17.0,0.0
465,465,20/01/2017 09:00,2.852,0.406,239.46,12,0,0,17.0,0.0
466,466,20/01/2017 10:00,1.366,0.062,241.89,5.6,0,2,18.0,0.0
467,467,20/01/2017 11:00,1.29,0.068,239.49,5.4,0,0,17.0,172.3333
468,468,20/01/2017 12:00,1.298,0.074,239.52,5.4,0,0,18.0,0.0
469,469,20/01/2017 13:00,1.682,0.074,242.39,6.8,0,0,18.0,574.5
470,470,20/01/2017 14:00,1.274,0.052,240.87,5.2,0,0,18.0,0.0
471,471,20/01/2017 15:00,1.33,0.046,245.79,5.4,0,0,18.0,0.0
472,472,20/01/2017 16:00,1.396,0.058,245.59,5.6,0,0,18.0,0.0
473,473,20/01/2017 17:00,1.308,0.052,243.77,5.2,0,0,18.0,0.0
474,474,20/01/2017 18:00,0.38,0.21,240.94,1.8,0,1,0.0,0.0
475,475,20/01/2017 19:00,1.314,0.082,240.09,5.4,0,0,0.0,0.0
476,476,20/01/2017 20:00,1.466,0.1,242.23,6,0,0,0.0,0.0
477,477,20/01/2017 21:00,1.556,0,241.98,6.4,0,0,0.0,0.0
478,478,20/01/2017 22:00,1.704,0.084,242.61,7,0,0,0.0,0.0
479,479,20/01/2017 23:00,1.598,0.054,244.09,6.4,0,2,18.0,0.0
480,480,21/01/2017 00:00,0.368,0.09,245.21,1.6,0,0,0.0,0.0
481,481,21/01/2017 01:00,0.35,0.088,243.68,1.4,0,0,0.0,0.0
482,482,21/01/2017 02:00,0.296,0.066,246.1,1.2,0,0,0.0,0.0
483,483,21/01/2017 03:00,0.212,0,245.23,0.8,0,0,0.0,0.0
484,484,21/01/2017 04:00,0.222,0,245.9,0.8,0,0,0.0,0.0
485,485,21/01/2017 05:00,0.216,0.046,244.37,0.8,0,0,0.0,0.0
486,486,21/01/2017 06:00,0.29,0,245.37,1.2,0,0,0.0,0.0
487,487,21/01/2017 07:00,2.282,0.324,239.18,9.6,0,2,18.0,0.0
488,488,21/01/2017 08:00,4.4,0,237.41,18.4,0,38,17.0,0.0
489,489,21/01/2017 09:00,2.428,0.058,245.76,9.8,0,0,18.0,0.0
490,490,21/01/2017 10:00,1.292,0.052,241.71,5.2,0,0,17.0,0.0
491,491,21/01/2017 11:00,1.274,0.052,240.1,5.2,0,0,18.0,0.0
492,492,21/01/2017 12:00,1.63,0.188,242.68,6.8,0,0,18.0,0.0
493,493,21/01/2017 13:00,1.666,0.144,247.16,6.6,0,0,19.0,0.0
494,494,21/01/2017 14:00,1.536,0,246.05,6.2,0,0,18.0,0.0
495,495,21/01/2017 15:00,0.304,0.094,249.39,1.2,0,2,0.0,0.0
496,496,21/01/2017 16:00,0.58,0.05,245.88,2.4,0,0,0.0,0.0
497,497,21/01/2017 17:00,1.146,0.052,242.39,4.8,1,0,0.0,0.0
498,498,21/01/2017 18:00,0.85,0,241.82,3.6,1,0,0.0,0.0
499,499,21/01/2017 19:00,1.64,0.118,239.26,6.8,0,0,0.0,0.0
500,500,21/01/2017 20:00,0.466,0,245.02,1.8,0,0,0.0,0.0
501,501,21/01/2017 21:00,4.362,0.06,239.78,18.4,0,0,17.0,0.0
502,502,21/01/2017 22:00,2.058,0,240.94,8.8,0,18,0.0,0.0
503,503,21/01/2017 23:00,0.346,0.06,246.63,1.6,0,0,0.0,0.0
504,504,22/01/2017 00:00,0.266,0.06,246.41,1.2,0,0,0.0,0.0
505,505,22/01/2017 01:00,0.524,0.322,246.73,2.4,0,2,0.0,0.0
506,506,22/01/2017 02:00,0.368,0.086,246.86,1.6,0,0,0.0,0.0
507,507,22/01/2017 03:00,0.268,0.056,247.22,1.2,0,0,0.0,0.0
508,508,22/01/2017 04:00,0.27,0.052,249.11,1.2,0,0,0.0,0.0
509,509,22/01/2017 05:00,0.264,0.058,246.02,1.2,0,0,0.0,0.0
510,510,22/01/2017 06:00,0.432,0.184,247.77,1.8,0,1,0.0,0.0
511,511,22/01/2017 07:00,0.896,0.092,241.6,3.8,0,0,0.0,0.0
512,512,22/01/2017 08:00,2.478,0.122,238.33,10.4,0,0,18.0,0.0
513,513,22/01/2017 09:00,1.356,0.06,243.73,5.6,0,0,18.0,0.0
514,514,22/01/2017 10:00,1.328,0.064,240.35,5.4,0,0,18.0,0.0
515,515,22/01/2017 11:00,1.314,0.066,239.66,5.4,0,0,18.0,0.0
516,516,22/01/2017 12:00,1.654,0.128,243.27,6.8,0,0,18.0,0.0
517,517,22/01/2017 13:00,1.338,0.062,242.16,5.4,0,0,18.0,0.0
518,518,22/01/2017 14:00,0.33,0.066,239.99,1.4,0,2,0.0,0.0
519,519,22/01/2017 15:00,0.264,0,246.95,1.2,0,0,0.0,0.0
520,520,22/01/2017 16:00,0.63,0.052,245.34,2.6,0,0,0.0,0.0
521,521,22/01/2017 17:00,0.416,0.09,244.26,1.8,0,0,0.0,0.0
522,522,22/01/2017 18:00,0.454,0.132,242.19,2,0,0,0.0,0.0
523,523,22/01/2017 19:00,1.086,0.072,242.78,4.4,0,2,0.0,0.0
524,524,22/01/2017 20:00,0.346,0.05,245.55,1.4,0,0,0.0,0.0
525,525,22/01/2017 21:00,0.34,0.058,242.3,1.4,0,0,0.0,0.0
526,526,22/01/2017 22:00,1.496,0.132,240.61,6.2,0,0,18.0,0.0
527,527,22/01/2017 23:00,0.366,0.094,245.35,1.6,0,0,0.0,0.0
528,528,23/01/2017 00:00,0.344,0.064,246.1,1.4,0,0,0.0,0.0
529,529,23/01/2017 01:00,0.3,0,247.37,1.2,0,0,0.0,0.0
530,530,23/01/2017 02:00,0.27,0,248.2,1.2,0,0,0.0,0.0
531,531,23/01/2017 03:00,0.354,0.088,247.79,1.4,0,2,0.0,0.0
532,532,23/01/2017 04:00,0.384,0.104,248.11,1.6,0,0,0.0,0.0
533,533,23/01/2017 05:00,0.368,0.092,244.85,1.6,0,0,0.0,0.0
534,534,23/01/2017 06:00,0.27,0,246.43,1.2,0,0,0.0,0.0
535,535,23/01/2017 07:00,2.018,0.116,241.84,8.4,0,0,17.0,0.0
536,536,23/01/2017 08:00,1.698,0.07,239.97,7,1,0,18.0,0.0
537,537,23/01/2017 09:00,1.378,0.06,238.85,5.8,2,0,17.0,0.0
538,538,23/01/2017 10:00,1.42,0.064,239.26,5.8,0,0,17.0,0.0
539,539,23/01/2017 11:00,1.85,0.152,237.09,7.8,0,1,18.0,0.0
540,540,23/01/2017 12:00,1.378,0.07,242.86,5.6,0,0,18.0,0.0
541,541,23/01/2017 13:00,1.632,0.112,238.26,6.8,0,0,17.0,0.0
542,542,23/01/2017 14:00,1.754,0.174,240.88,7.2,1,0,17.0,0.0
543,543,23/01/2017 15:00,1.71,0.178,244.26,7,0,0,18.0,0.0
544,544,23/01/2017 16:00,0.52,0.058,243.43,2.2,0,0,0.0,21.6667
545,545,23/01/2017 17:00,0.54,0.064,241.15,2.2,0,0,0.0,0.0
546,546,23/01/2017 18:00,3.088,0.074,236.11,13,0,0,17.0,0.0
547,547,23/01/2017 19:00,2.444,0.096,238.99,10.2,0,1,18.0,0.0
548,548,23/01/2017 20:00,2.556,0.34,242.03,10.6,0,0,0.0,0.0
549,549,23/01/2017 21:00,0.722,0.094,247.33,3,0,0,0.0,0.0
550,550,23/01/2017 22:00,0.592,0.052,240.97,2.4,0,0,0.0,0.0
551,551,23/01/2017 23:00,0.478,0,245.33,2,0,0,0.0,0.0
552,552,24/01/2017 00:00,0.27,0,244.99,1.2,0,0,0.0,0.0
553,553,24/01/2017 01:00,0.34,0.076,244.65,1.4,0,0,0.0,0.0
554,554,24/01/2017 02:00,0.374,0.116,246.9,1.6,0,0,0.0,0.0
555,555,24/01/2017 03:00,0.444,0.234,246.83,2,0,1,0.0,0.0
556,556,24/01/2017 04:00,0.272,0,247.99,1.2,0,0,0.0,0.0
557,557,24/01/2017 05:00,0.276,0,247.61,1.2,0,0,0.0,0.0
558,558,24/01/2017 06:00,0.37,0.082,248.24,1.6,0,0,0.0,0.0
559,559,24/01/2017 07:00,0.344,0.072,245.01,1.4,0,0,0.0,0.0
560,560,24/01/2017 08:00,3.676,0.186,241.78,15.2,0,0,18.0,0.0
561,561,24/01/2017 09:00,4.064,0,241.05,16.8,0,39,18.0,0.0
562,562,24/01/2017 10:00,1.42,0.07,239.94,5.8,0,0,18.0,0.0
563,563,24/01/2017 11:00,4.268,0.438,238.82,17.8,39,0,17.0,0.0
564,564,24/01/2017 12:00,2.188,0.282,240.18,9.8,10,0,17.0,0.0
565,565,24/01/2017 13:00,8.508,0.252,235.52,36,80,36,18.0,0.0
566,566,24/01/2017 14:00,0.348,0.058,242.3,1.4,2,0,0.0,0.0
567,567,24/01/2017 15:00,0.24,0,245.58,1,0,1,0.0,0.0
568,568,24/01/2017 16:00,0.312,0.09,244.06,1.4,0,1,0.0,0.0
569,569,24/01/2017 17:00,0.442,0,240.89,1.8,0,0,0.0,0.0
570,570,24/01/2017 18:00,1.776,0.13,239.34,7.4,0,0,0.0,0.0
571,571,24/01/2017 19:00,2.2,0.272,239.09,9.2,0,0,0.0,0.0
572,572,24/01/2017 20:00,1.628,0.13,242.72,6.6,0,0,0.0,0.0
573,573,24/01/2017 21:00,2.434,0.294,240.39,10.6,0,2,9.0,0.0
574,574,24/01/2017 22:00,2.478,0.196,240.9,11,0,0,0.0,0.0
575,575,24/01/2017 23:00,1.204,0.132,243.69,4.8,0,0,0.0,0.0
576,576,25/01/2017 00:00,2.09,0.088,246.67,8.4,1,0,19.0,0.0
577,577,25/01/2017 01:00,1.398,0.054,246.36,5.6,1,0,0.0,0.0
578,578,25/01/2017 02:00,1.392,0.08,244.87,5.6,0,0,0.0,0.0
579,579,25/01/2017 03:00,1.304,0.07,245.71,5.2,0,0,0.0,0.0
580,580,25/01/2017 04:00,1.412,0.068,245.43,5.6,0,0,0.0,0.0
581,581,25/01/2017 05:00,1.568,0.308,246.26,6.4,0,1,0.0,0.0
582,582,25/01/2017 06:00,1.392,0.066,245.3,5.6,0,0,0.0,0.0
583,583,25/01/2017 07:00,1.388,0.064,244.34,5.6,0,0,0.0,0.0
584,584,25/01/2017 08:00,2.49,0.088,242.47,10.2,0,0,18.0,0.0
585,585,25/01/2017 09:00,1.458,0,242.8,6,0,0,0.0,0.0
586,586,25/01/2017 10:00,1.666,0,240.34,6.8,0,0,0.0,0.0
587,587,25/01/2017 11:00,1.368,0,239.84,5.6,0,0,0.0,0.0
588,588,25/01/2017 12:00,1.268,0.078,237.66,5.2,0,0,17.0,0.0
589,589,25/01/2017 13:00,2.006,0.212,240.76,8.8,3,1,18.0,0.0
590,590,25/01/2017 14:00,3.94,0.294,243.12,16.2,1,37,18.0,0.0
591,591,25/01/2017 15:00,4.044,0.376,245.21,16.4,1,39,18.0,166.5001
592,592,25/01/2017 16:00,1.602,0.072,245.26,6.4,1,0,18.0,0.0
593,593,25/01/2017 17:00,2.488,0.194,241.05,10.2,0,2,17.0,0.0
594,594,25/01/2017 18:00,2.14,0.09,236.32,9,0,0,17.0,0.0
595,595,25/01/2017 19:00,1.252,0.06,237.97,5.2,0,0,17.0,0.0
596,596,25/01/2017 20:00,1.166,0.09,239.42,4.8,0,0,0.0,0.0
597,597,25/01/2017 21:00,1.402,0.094,240.06,5.8,0,4,0.0,0.0
598,598,25/01/2017 22:00,0.84,0.206,241.48,3.6,0,1,0.0,0.0
599,599,25/01/2017 23:00,1.564,0.104,243.88,6.4,0,1,19.0,0.0
600,600,26/01/2017 00:00,0.53,0.234,242.29,2.4,0,2,0.0,0.0
601,601,26/01/2017 01:00,0.232,0,245.35,1,0,0,0.0,0.0
602,602,26/01/2017 02:00,0.302,0.07,242.92,1.2,0,0,0.0,0.0
603,603,26/01/2017 03:00,0.232,0,245.26,1,0,0,0.0,0.0
604,604,26/01/2017 04:00,0.21,0,243.09,0.8,0,0,0.0,0.0
605,605,26/01/2017 05:00,0.222,0,246.37,0.8,0,0,0.0,0.0
606,606,26/01/2017 06:00,0.22,0,246.07,0.8,0,0,0.0,0.0
607,607,26/01/2017 07:00,1.122,0.186,242.06,4.6,0,0,0.0,0.0
608,608,26/01/2017 08:00,2.444,0.324,237.95,10.2,0,1,17.0,0.0
609,609,26/01/2017 09:00,1.502,0.062,237.17,6.2,0,0,17.0,0.0
610,610,26/01/2017 10:00,1.638,0.048,239.11,7,0,0,17.0,0.0
611,611,26/01/2017 11:00,0.308,0.062,238.15,1.4,0,0,0.0,0.0
612,612,26/01/2017 12:00,0.326,0.046,245.99,1.6,0,0,0.0,0.0
613,613,26/01/2017 13:00,2.222,0.258,241.31,9.2,0,1,18.0,0.0
614,614,26/01/2017 14:00,1.744,0,241.63,7.2,0,0,18.0,0.0
615,615,26/01/2017 15:00,1.856,0.062,246.24,7.6,0,0,18.0,0.0
616,616,26/01/2017 16:00,1.844,0.084,246.81,7.4,0,0,19.0,101.3333
617,617,26/01/2017 17:00,0.71,0.08,244.18,3,0,0,0.0,0.0
618,618,26/01/2017 18:00,0.672,0,242.62,2.8,0,0,0.0,0.0
619,619,26/01/2017 19:00,0.606,0.054,244.56,2.6,0,0,0.0,0.0
620,620,26/01/2017 20:00,1.78,0.092,244.28,7.6,0,0,0.0,0.0
621,621,26/01/2017 21:00,1.392,0.046,242.38,5.8,2,1,0.0,0.0
622,622,26/01/2017 22:00,0.928,0.138,244.12,4,0,0,0.0,0.0
623,623,26/01/2017 23:00,0.786,0,246.03,3.2,0,0,0.0,0.0
624,624,27/01/2017 00:00,0.444,0,245.16,2,0,0,0.0,0.0
625,625,27/01/2017 01:00,0.314,0,244.05,1.4,0,0,0.0,0.0
626,626,27/01/2017 02:00,0.504,0.22,246.23,2.2,0,0,0.0,0.0
627,627,27/01/2017 03:00,0.43,0.122,248.33,1.8,0,0,0.0,0.0
628,628,27/01/2017 04:00,0.406,0.124,248.58,1.8,0,0,0.0,0.0
629,629,27/01/2017 05:00,0.486,0.248,247.35,2.2,0,1,0.0,0.0
630,630,27/01/2017 06:00,0.35,0,246.05,1.6,0,0,0.0,0.0
631,631,27/01/2017 07:00,0.594,0.058,242.61,2.6,0,0,0.0,0.0
632,632,27/01/2017 08:00,3.526,0,239.56,14.8,0,0,17.0,0.0
633,633,27/01/2017 09:00,1.528,0.052,240.72,6.2,0,0,18.0,0.0
634,634,27/01/2017 10:00,2.094,0.368,240.7,9.2,0,0,18.0,0.0
635,635,27/01/2017 11:00,1.54,0.054,240.37,6.4,0,0,18.0,0.0
636,636,27/01/2017 12:00,0.374,0,242.58,1.6,0,0,0.0,0.0
637,637,27/01/2017 13:00,0.816,0.414,243.94,3.6,0,2,0.0,0.0
638,638,27/01/2017 14:00,0.764,0.102,241.87,3.2,0,0,0.0,0.0
639,639,27/01/2017 15:00,0.438,0.13,247.42,2,0,0,0.0,0.0
640,640,27/01/2017 16:00,0.47,0.242,247.33,2.2,0,0,0.0,0.0
641,641,27/01/2017 17:00,0.292,0,243.5,1.2,0,0,0.0,0.0
642,642,27/01/2017 18:00,0.612,0.048,242.04,2.6,0,0,0.0,0.0
643,643,27/01/2017 19:00,1.602,0.054,239.47,6.6,0,0,0.0,0.0
644,644,27/01/2017 20:00,2.6,0.128,240.55,10.8,0,0,17.0,0.0
645,645,27/01/2017 21:00,1.312,0.134,240.33,5.4,0,2,0.0,0.0
646,646,27/01/2017 22:00,1.182,0.084,243.69,4.8,0,0,0.0,0.0
647,647,27/01/2017 23:00,0.38,0,245.86,1.6,0,0,0.0,0.0
648,648,28/01/2017 00:00,0.472,0.236,248.19,2,0,1,0.0,0.0
649,649,28/01/2017 01:00,2.574,0.21,242.81,11.4,1,13,18.0,0.0
650,650,28/01/2017 02:00,2.628,0.08,241.77,10.8,39,0,0.0,0.0
651,651,28/01/2017 03:00,0.318,0.108,247.02,1.4,0,0,0.0,0.0
652,652,28/01/2017 04:00,0.22,0,246.45,0.8,0,0,0.0,0.0
653,653,28/01/2017 05:00,0.22,0,247.87,0.8,0,0,0.0,0.0
654,654,28/01/2017 06:00,0.3,0.08,248.71,1.2,0,0,0.0,0.0
655,655,28/01/2017 07:00,1.102,0.112,242.53,4.6,0,0,0.0,0.0
656,656,28/01/2017 08:00,2.016,0,240.48,8.2,0,1,18.0,0.0
